case_id,court_id,case_type,filed_date,disposed_date,status,reported_days
003155,10,CRIMINAL,07/08/2025,02/10/2025,DISPOSED,56
001236,11, Civil,24/02/2026,16/04/2026,disposed,51
004577,07,civil,03/05/2026,18/08/2026,Disposed,107
004741,06,Criminal,27/11/2025,,ACTIVE,
001254,08, Family,16/12/2025,27/07/2026,disposed,223
001086,07,CIVIL,21/02/2025,18/06/2025,disposed,117
001037,05,Fam,29/01/2026,,Active ,
001031,05, Family,06/10/2024,08/07/2025,Disposed,275
002776,06,Family,26/02/2026,17/08/2026,DISPOSED,172
002983,02,Youth ,16/11/2024,20/01/2025,disposed,65
001666,05,CRIMINAL,31/08/2025,06/11/2025,disposed,67
003971,04,CIVIL,15/05/2026,26/07/2026,DISPOSED,72
001060,09,Civil,16/01/2025,28/03/2025,DISPOSED,71
002272,11,criminal,03/05/2025,12/11/2025,disposed,193
004460,03,Criminal ,04/07/2025,11/09/2025,Disposed,69
003353,06,Family ,28/02/2025,19/05/2026,disposed,445
002544,06,Criminal ,18/01/2025,05/08/2025,disposed,199
003597,01,Yth,26/01/2026,06/08/2026,Disposed,192
001728,08,civil,20/06/2026,,ACTIVE,
001336,08,Youth ,12/05/2025,15/07/2025,DISPOSED,64
001043,09,CRIMINAL,01/12/2025,13/04/2026,Disposed,133
004227,02,Family ,26/08/2025,25/11/2025,disposed,91
004380,02,Civil,17/02/2026,11/06/2026,disposed,114
002006,04,civil,06/07/2025,16/10/2025,DISPOSED,102
004207,10,FAMILY,20/02/2026,04/08/2026,DISPOSED,165
002658,09,Civil,26/03/2026,28/07/2026,disposed,124
001130,03,Fam,09/07/2025,01/10/2025,DISPOSED,84
003807,04, Civil,26/07/2024,24/12/2024,disposed,151
002818,09,CRIMINAL,23/05/2025,04/09/2025,disposed,104
003773,03,civil,21/02/2025,10/12/2025,disposed,  292  
001509,03, Family,28/04/2026,,active,
004495,01,criminal,21/06/2025,14/09/2025,DISPOSED,85
001941,01,Crim,24/09/2024,31/12/2024,DISPOSED,98
005126,12,Criminal ,25/12/2024,10/03/2025,disposed,75
004194,08,Yth,09/06/2026,16/08/2026,disposed,68
001858,05,YOUTH,11/04/2026,31/07/2026,disposed,111
002433,04,civil,04/10/2024,,active,
004913,01, Family,07/06/2025,05/10/2025,DISPOSED,120
004996,11,Criminal ,05/06/2025,05/10/2025,disposed,122
004511,09,Family,17/03/2026,,Active,
003261,02,civil,02/04/2025,21/04/2025,DISPOSED,19
002883,03,Criminal,23/06/2026,26/08/2026,disposed,64
001201,08, Civil,18/09/2025,05/03/2026,DISPOSED,168
005176,04,Youth,07/05/2026,20/07/2026,DISPOSED,74
002423,02,CIVIL,25/05/2025,20/11/2025,disposed,179
004007,03,civil,09/11/2024,,Active,
002034,12,civil,13/06/2026,,Active ,
003980,,Criminal ,22/12/2024,14/07/2025,Disposed,204
001975,07,FAMILY,13/04/2026,,ACTIVE,
003224,03,Criminal ,05/12/2025,12/02/2026,Disposed,69
003712,08,Family,04/05/2025,,Active ,
004962,12,CRIMINAL,06/02/2026,13/05/2026,disposed,96
002807,08,CIVIL,25/10/2024,08/08/2025,disposed,287
001318,10,Crim,16/02/2025,01/06/2025,Disposed,105
004691,03,CIVIL,15/08/2025,23/02/2026,DISPOSED,192
003985,05,Criminal,10/06/2026,,active,
003683,11,Crim,27/01/2026,08/05/2026,DISPOSED,101
002038,01,CRIMINAL,28/11/2024,24/02/2025,disposed,88
002829,02, Family,16/11/2025,01/06/2026,Disposed,197
001813,07,CIVIL,11/04/2025,11/06/2025,Disposed,61
004339,10,CRIMINAL,04/04/2025,30/04/2025,disposed,N/A
002646,03,Yth,10/08/2024,24/10/2024,Disposed,75
003910,01,Criminal ,16/06/2025,29/07/2025,Disposed,53
003321,09,CRIMINAL,23/03/2025,14/06/2025,disposed,83
003118,07,Family,08/07/2025,21/11/2025,disposed,136
002728,08,CRIMINAL,16/08/2024,12/10/2025,disposed,-
003823,03,civil,19/11/2025,03/02/2026,Disposed,76
005157,03, Civil,13/07/2025,02/04/2026,DISPOSED,263
001734,09,CRIMINAL,20/05/2025,08/10/2025,DISPOSED,141
004169,12, Civil,20/02/2026,,active,
001528,05,civil,22/11/2025,,active,
003920,02,family,15/10/2025,10/02/2026,disposed,118
002394,08,Youth ,22/01/2025,22/10/2025,Disposed,273
004333,03,Criminal,24/09/2025,,ACTIVE,
002202,08,Civil,30/08/2025,13/01/2026,disposed,136
004441,10,CRIMINAL,03/12/2024,05/03/2025,Disposed,92
001295,11,Criminal ,15/11/2025,21/03/2026,Disposed,126
004612,09,Criminal,23/02/2026,,Active,
005059,07,CRIMINAL,13/08/2024,04/02/2025,Disposed,175
001823,01,Criminal ,17/09/2024,21/01/2025,disposed,126
004832,01,Criminal,28/04/2025,10/10/2025,disposed,165
002774,11,Criminal,20/07/2025,12/02/2026,Disposed,207
002326,07,Criminal ,12/12/2025,,active,
003488,12,Family ,25/06/2025,28/12/2025,DISPOSED,  186  
003377,06,CIVIL,24/11/2024,01/04/2025,disposed,128
003751,07,Family Court,28/01/2025,29/10/2025,DISPOSED,274
004477,04,Criminal,06/12/2024,,Active ,
004888,05,Yth,24/11/2025,23/04/2026,DISPOSED,150
003917,04,FAMILY,14/03/2026,20/07/2026,DISPOSED,128
003382,05,Family Court,17/03/2026,,Active ,
002148,07,Civil,18/04/2026,,active,
005006,06,Civil,22/07/2024,24/05/2025,DISPOSED,306
004878,07,criminal,05/11/2025,08/04/2026,disposed,154
002150,07,criminal,23/05/2026,,ACTIVE,
002112,04,Fam,22/08/2025,12/11/2025,disposed,82
001253,07,FAMILY,29/07/2024,17/01/2025,Disposed,172
002386,09,family,15/10/2025,01/02/2026,Disposed,109
004672,06,Family,31/07/2025,03/02/2026,DISPOSED,187
003104,05,Crim,19/08/2024,03/01/2025,Disposed,137
004439,12,Fam,23/04/2026,,Active,
003268,11,CRIMINAL,04/10/2024,25/01/2025,disposed,113
001261,09,Crim,23/01/2025,09/08/2025,disposed,198
003973,10,CRIMINAL,20/09/2024,04/12/2024,DISPOSED,75
002345,08,CRIMINAL,05/11/2024,02/02/2025,DISPOSED,89
001435,08,Family,09/03/2025,,Active ,
001614,12,youth,09/10/2025,03/10/2025,DISPOSED,52
004994,08,Yth,29/05/2025,22/07/2025,disposed,54
003061,06,Yth,30/06/2025,04/09/2025,DISPOSED,66
004035,10,Crim,25/11/2025,08/02/2026,DISPOSED,75
004012,04,criminal,14/10/2024,12/12/2024,disposed,59
004104,05,CRIMINAL,30/05/2026,07/08/2026,DISPOSED,N/A
001003,10,Fam,29/11/2025,,active,
004964,03,Family ,04/02/2026,18/04/2026,DISPOSED,73
004916,07,Criminal ,04/06/2026,,active,
001282,10,criminal,07/09/2024,18/10/2024,DISPOSED,41
002050,03,Family,08/06/2026,,ACTIVE,
004828,09,Criminal,11/07/2024,08/01/2025,DISPOSED,181
005066,09,Crim,06/05/2026,,ACTIVE,
001610,01,FAMILY,08/08/2024,07/03/2025,disposed,211
001590,01,Family,20/08/2025,08/12/2025,DISPOSED,110
002644,11,civil,13/07/2024,26/11/2024,disposed,136
005135,12,Fam,15/04/2025,25/11/2025,DISPOSED,224
004689,06,criminal,21/03/2026,14/08/2026,DISPOSED,146
001303,12,family,19/06/2025,08/10/2025,Disposed,111
004139,06,Youth,19/06/2025,06/08/2025,disposed,48
001710,06,Civil,21/07/2024,21/12/2024,DISPOSED,153
002991,09,CIVIL,28/09/2025,04/01/2026,Disposed,98
005094,11,CRIMINAL,25/06/2025,,Active,
004958,12,CIVIL,15/11/2024,02/06/2025,Disposed,199
001678,01,Family,19/09/2024,09/12/2024,Disposed,81
002193,03,civil,15/05/2026,,active,
003727,12,Civil,12/12/2024,31/05/2025,disposed,170
001869,11,Family ,29/11/2025,23/02/2026,Disposed,86
003940,06, Civil,03/03/2025,04/05/2025,DISPOSED,62
002627,09,Family ,29/05/2025,01/03/2026,Disposed,276
003088,10,Family Court,20/03/2025,12/11/2025,Disposed,237
004085,05,civil,07/10/2024,29/11/2024,DISPOSED,53
001355,04,Family ,24/11/2024,31/03/2025,DISPOSED,127
004301,11, Civil,20/02/2026,20/07/2026,DISPOSED,150
003791,11,Family ,20/08/2025,16/12/2025,Disposed,128
004209,01,Criminal,13/10/2024,22/04/2025,disposed,191
001706,12,FAMILY,03/10/2025,23/05/2026,Disposed,232
004959,12,criminal,17/10/2024,10/02/2025,disposed,116
002085,04,Civil,24/03/2026,17/07/2026,disposed,115
001997,03,Criminal ,13/12/2025,03/04/2026,Disposed,111
002222,05,CIVIL,07/06/2026,,active,
001947,12,Civil,24/11/2024,15/03/2025,Disposed,111
001216,10,CIVIL,19/03/2026,01/06/2026,Disposed,74
003337,05, Civil,25/02/2025,28/04/2025,Disposed,62
002021,07, Family,06/11/2025,27/06/2026,DISPOSED,233
003952,09,criminal,16/11/2024,01/01/2025,Disposed,46 
004078,09,Civil,01/04/2026,28/05/2026,disposed,57
004819,07,civil,16/07/2024,16/12/2024,DISPOSED,153
002888,09,CRIMINAL,11/01/2025,,ACTIVE,
002766,03,Civil,04/01/2025,21/10/2025,Disposed,290
002189,11,CIVIL,28/02/2026,,Active,
004127,07,family,24/05/2026,,ACTIVE,
004077,02,CRIMINAL,27/07/2025,03/11/2025,DISPOSED,99
004999,03,Family ,20/11/2025,27/04/2026,disposed,158
005014,04,Crim,04/02/2025,21/07/2025,DISPOSED,167
001143,10,Criminal,08/05/2026,,Active ,
003601,10,civil,04/06/2025,22/09/2025,DISPOSED,110
004772,02,CIVIL,03/04/2025,29/11/2025,DISPOSED,240
001051,10,Criminal ,18/10/2025,21/01/2026,Disposed,95
001702,12,Crim,20/07/2024,03/10/2024,disposed,75
002598,06,Crim,07/02/2026,28/04/2026,DISPOSED,80
004414,11,Criminal,23/06/2025,29/10/2025,Disposed,128
004177,08,CRIMINAL,31/01/2026,,active,
001619,01,family,14/04/2025,11/02/2026,Disposed,303
002615,05,civil,12/02/2025,21/09/2025,disposed,221
004180,12, Civil,20/10/2025,18/04/2026,disposed,180
001128,06,Criminal ,03/05/2026,13/06/2026,Disposed,41
003767,07,Crim,05/07/2025,22/12/2025,Disposed,170
003609,11,CRIMINAL,01/05/2025,15/10/2025,Disposed,167
001571,06,criminal,21/05/2026,,active,
005127,07,youth,16/08/2024,23/09/2024,disposed,38
001297,10,Family Court,05/11/2024,30/12/2024,DISPOSED,55
002569,03,CIVIL,30/12/2025,29/01/2026,Disposed,30
002110,03,Youth ,25/05/2025,22/09/2025,disposed,120
001773,06,CRIMINAL,09/08/2025,07/02/2026,disposed,182
003153,04,Crim,27/05/2026,,Active ,
002379,03,Crim,22/03/2026,,active,
001949,05,civil,14/11/2025,,ACTIVE,
002750,10,Family,18/04/2025,19/09/2025,Disposed,154
004415,01,criminal,06/11/2025,04/02/2026,disposed,90
004561,12,Criminal ,22/11/2024,28/10/2025,Disposed,340
002926,09,youth,26/01/2026,02/03/2026,DISPOSED,35 
005031,01, Civil,28/07/2024,01/02/2025,Disposed,188
003534,07,civil,12/03/2026,11/08/2026,disposed,152
003344,11,civil,26/06/2026,,Active,
001422,01,Criminal ,13/10/2024,01/06/2025,disposed,231
004751,05,Criminal,07/05/2026,,ACTIVE,
001697,12,youth,12/02/2026,06/06/2026,Disposed,114
003292,02,FAMILY,05/10/2024,02/03/2025,DISPOSED,148
003521,09,CIVIL,18/08/2025,13/12/2025,disposed,117
001075,09,Yth,17/06/2025,07/08/2025,disposed,51
004797,01,YOUTH,17/11/2024,10/03/2025,Disposed,113
001089,06,civil,15/11/2025,,ACTIVE,
003770,01,Youth ,29/04/2026,,Active ,
004321,04,Youth ,04/12/2024,06/02/2025,DISPOSED,64
001167,10,Youth,08/10/2024,07/12/2024,Disposed,60
001451,11,Criminal ,16/04/2025,16/07/2026,disposed,456
002531,09,Civil,09/07/2025,05/10/2025,disposed,88
005093,10,Family,25/04/2025,20/07/2025,disposed,86
004792,05,youth,01/11/2025,16/01/2026,DISPOSED,76
002028,10,Crim,02/11/2025,30/01/2026,Disposed,89
001265,10,CIVIL,01/03/2025,30/04/2026,Disposed,425
003379,01, Civil,20/02/2025,06/10/2025,Disposed,228
003116,04, Civil,14/10/2024,11/03/2025,Disposed,148
001438,05,Civil,03/12/2024,07/07/2025,Disposed,216
002319,03,Crim,29/01/2025,20/06/2025,Disposed,142
002778,05,Family Court,19/09/2025,,active,
005156,12,Criminal,29/12/2024,10/03/2025,disposed,71
003784,01,CRIMINAL,18/06/2026,,Active,
004530,12,Crim,25/01/2025,17/07/2025,DISPOSED,173
001126,06,Crim,11/07/2024,29/10/2024,Disposed,110
003906,04,civil,25/04/2026,,ACTIVE,
002114,10,civil,09/06/2025,17/03/2026,DISPOSED,281
002985,11,Fam,02/03/2026,,ACTIVE,
002031,06,family,31/01/2025,22/06/2025,Disposed,142
002427,02, Family,02/09/2025,23/02/2026,DISPOSED,  174  
005144,10,Criminal,13/04/2025,24/07/2025,DISPOSED,102
001886,11,Criminal,10/07/2024,27/02/2025,DISPOSED,232
004039,01,civil,08/08/2024,04/01/2025,DISPOSED,149
001739,08,FAMILY,01/08/2024,,ACTIVE,
002887,06,youth,10/08/2024,23/09/2024,DISPOSED,44
004937,09, Civil,18/09/2025,,Active ,
005073,12,Criminal,06/04/2025,30/10/2025,DISPOSED,177
002942,03, Civil,14/07/2024,20/11/2024,disposed,129
004532,11,CRIMINAL,26/01/2026,,Active ,
004193,09,Civil,15/01/2025,01/08/2025,Disposed,198
003668,08,CRIMINAL,05/03/2026,,ACTIVE,
004458,10,criminal,29/01/2025,23/03/2025,Disposed,53
002409,07,criminal,09/12/2025,16/05/2026,Disposed,158
002974,07,Crim,20/04/2025,11/10/2025,DISPOSED,174 
001605,09,Criminal,05/11/2025,10/01/2026,Disposed,66
002680,03,Civil,22/02/2025,16/07/2025,disposed,144
001489,12,Criminal,28/06/2026,,Active ,
004418,10,Criminal,11/08/2025,02/05/2026,disposed,264
001163,02,Criminal ,20/07/2024,14/09/2024,Disposed,56
003904,04,criminal,12/04/2026,09/06/2026,Disposed,58
003099,01,family,15/08/2024,12/07/2025,DISPOSED,331
004605,01,Criminal,16/02/2025,03/04/2025,DISPOSED,46
003446,12,criminal,31/07/2025,16/12/2025,disposed,138
005105,03,Criminal,25/01/2026,25/07/2026,DISPOSED,181
004246,01,Crim,16/04/2025,22/10/2025,Disposed,189
003996,06,FAMILY,01/02/2025,20/03/2026,Disposed,412
001833,01,Criminal ,15/07/2024,11/09/2024,disposed,58
002286,04,Criminal ,04/04/2026,18/06/2026,disposed,75
002547,05,Youth ,21/08/2024,15/07/2025,Disposed,328
001153,04,Criminal ,01/01/2026,27/04/2026,DISPOSED,116
003693,08,CRIMINAL,21/09/2024,27/03/2025,DISPOSED,187
002703,04,Youth,06/08/2024,30/10/2024,disposed,85
003443,12,Criminal,28/11/2025,16/02/2026,DISPOSED,80
001211,10,Criminal,05/11/2024,24/02/2025,DISPOSED,111
004456,11,FAMILY,04/08/2024,01/04/2025,disposed,240
002696,01, Civil,13/09/2025,21/10/2025,disposed,38
003617,11,Criminal ,23/11/2024,30/01/2025,Disposed,68
002367,08,Crim,08/03/2026,,Active ,
004028,11,Civil,18/03/2026,,Active,
001552,06,Criminal,03/02/2025,08/07/2025,DISPOSED,155
005016,02,Civil,12/02/2026,12/03/2026,Disposed,28
003138,09,FAMILY,20/03/2025,14/05/2025,DISPOSED,55
002454,07,Family Court,24/06/2025,22/10/2025,disposed,120
003570,08,Criminal,30/05/2026,,Active,
001315,03,civil,02/03/2026,25/08/2026,Disposed,176
003459,09,CRIMINAL,14/11/2025,26/04/2026,disposed,163
003333,09,CRIMINAL,05/12/2024,28/06/2025,DISPOSED,205
002183,02,CRIMINAL,22/09/2024,22/10/2024,disposed,30
003252,01,Criminal ,29/10/2024,16/07/2025,disposed,260
004933,06,Family Court,15/08/2024,23/03/2025,Disposed,220
001892,04,Civil,04/08/2025,01/05/2026,Disposed,270
004545,11, Civil,20/08/2025,22/11/2025,DISPOSED,94
001884,06, Civil,20/06/2026,,Active ,
004497,05, Civil,29/08/2024,19/07/2025,disposed,324
001305,07,Family,17/04/2026,,ACTIVE,
003354,11,Family Court,27/07/2025,,Active ,
003569,06, Civil,25/05/2026,,Active ,
003787,11,Family Court,21/10/2025,15/01/2026,Disposed,86
002474,01,YOUTH,27/04/2026,06/06/2026,Disposed,40
001671,11,criminal,18/01/2026,09/04/2026,DISPOSED,81
001782,04, Civil,06/08/2024,,Active ,
003008,06,Civil,22/01/2025,25/07/2025,DISPOSED,184
004635,09,Criminal ,17/05/2025,09/08/2025,Disposed,84
001456,01,Crim,19/02/2026,14/06/2026,disposed,115
002375,08,Fam,12/12/2025,,Active,
002188,03,criminal,19/09/2024,05/01/2025,disposed,108
002910,12,Family ,09/05/2025,10/10/2025,disposed,154
001909,03,Crim,29/09/2024,27/06/2026,DISPOSED,636
001826,02,Criminal,15/06/2026,,active,
004970,06,criminal,15/11/2024,12/02/2025,DISPOSED,89
003679,10,Criminal ,12/05/2025,21/10/2025,disposed,162
003989,01,Civil,03/03/2026,,Active ,
005068,02,Criminal ,22/11/2024,07/02/2025,DISPOSED,N/A
004977,04,civil,06/05/2026,,active,
003650,11,FAMILY,16/06/2025,17/05/2026,Disposed,-
004885,09,CRIMINAL,24/07/2025,,active,
001612,07,CRIMINAL,07/05/2026,,ACTIVE,
001024,11,CRIMINAL,21/01/2026,16/07/2026,DISPOSED,176
002803,02,CRIMINAL,25/02/2026,08/07/2026,DISPOSED,133
003725,08,family,16/09/2024,10/06/2025,DISPOSED,267
002213,01, Civil,18/03/2026,03/08/2026,DISPOSED,138
001404,09, Civil,19/11/2025,,Active,
001672,01, Civil,08/09/2025,26/01/2026,DISPOSED,140
003057,05,Civil,08/11/2025,24/06/2026,DISPOSED,228
004790,09,Crim,05/08/2025,07/01/2026,Disposed,155
003933,08,YOUTH,01/08/2024,28/01/2026,Disposed,545
005122,06,Family Court,06/09/2024,20/04/2025,DISPOSED,226
003461,09,criminal,19/01/2026,25/04/2026,DISPOSED,96
002450,06, Family,18/03/2025,25/06/2025,Disposed,99
002166,03, Civil,21/04/2025,19/11/2025,DISPOSED,212
002795,04,CIVIL,19/08/2024,01/11/2024,Disposed,74
001796,07,Criminal ,05/07/2024,01/09/2024,DISPOSED,58
001611,10, Civil,05/05/2026,,Active,
002482,07,criminal,25/08/2025,07/05/2026,disposed,255
001442,02,CRIMINAL,22/10/2025,01/03/2026,DISPOSED,130
003968,03,criminal,05/03/2026,20/06/2026,disposed,107
003748,06,Crim,18/02/2026,,Active ,
002690,03,Criminal ,14/03/2026,,Active ,
001064,02,civil,26/09/2024,24/04/2025,Disposed,210
004487,10,CIVIL,18/04/2026,04/07/2026,DISPOSED,77
004690,07,Yth,07/10/2025,,Active,
001583,02, Civil,06/04/2025,29/07/2025,disposed,114
002005,07,Yth,29/04/2026,,Active,
005043,01,Family ,26/07/2024,13/06/2025,Disposed,322
004782,05,Criminal,20/03/2026,16/08/2026,disposed,149
002280,08,Criminal ,16/04/2026,19/07/2026,disposed,94
002302,10,Criminal,28/03/2025,29/10/2025,disposed,215
003018,08,Criminal,05/08/2025,17/03/2026,DISPOSED,224
004299,12,criminal,04/03/2025,30/05/2025,Disposed,87
002931,10,CRIMINAL,19/09/2025,01/11/2025,Disposed,43
002564,03,CIVIL,13/11/2025,16/08/2026,Disposed,276
003276,11,CRIMINAL,03/03/2026,21/05/2026,disposed,79
001529,10,criminal,20/02/2025,22/05/2025,disposed,91
002061,12,Family,25/04/2025,31/08/2025,DISPOSED,128
002922,07,criminal,03/02/2025,28/04/2025,Disposed,84
004398,01,Fam,06/02/2025,12/06/2025,DISPOSED,126
003647,10,Crim,22/05/2025,04/01/2026,disposed,227
004896,03,criminal,25/07/2024,10/11/2024,DISPOSED,N/A
001733,08,CRIMINAL,09/03/2025,15/11/2025,Disposed,251
001685,02,criminal,05/10/2024,20/02/2025,DISPOSED,138
003050,12,CIVIL,09/10/2024,26/11/2024,disposed,48
004014,04,family,27/04/2025,,Active,
003558,01,Crim,17/04/2026,18/06/2026,Disposed,62
004483,02,Family Court,13/09/2025,21/01/2026,disposed,N/A
004719,03,Crim,27/07/2024,22/01/2025,DISPOSED,179
005058,07,Youth ,18/05/2026,,Active,
002622,09,Family ,17/09/2025,,active,
001854,06,CRIMINAL,24/05/2025,30/08/2025,disposed,98
001148,08,Criminal,12/03/2026,22/07/2026,disposed,132
004818,02,family,30/09/2024,20/03/2025,disposed,171
003071,05,Youth ,22/11/2024,22/05/2025,disposed,181
003827,09,youth,14/01/2025,30/01/2025,DISPOSED,16 
002505,03,Youth ,20/09/2025,31/10/2025,disposed,41
005095,03,FAMILY,10/12/2025,03/06/2026,DISPOSED,175
001524,07,Family ,29/08/2024,06/04/2025,DISPOSED,220
004459,10,Fam,12/10/2025,13/03/2026,Disposed,152
004254,04,YOUTH,08/05/2026,16/06/2026,DISPOSED,N/A
001019,07,Crim,17/11/2025,,Active ,
002637,12, Family,15/03/2026,,Active,
001219,02, Family,14/05/2025,11/09/2025,Disposed,120
004894,11,Family Court,15/02/2025,27/08/2025,DISPOSED,193
001539,05,Youth,22/05/2025,07/11/2025,disposed,-
003027,03,CIVIL,09/10/2025,04/06/2026,DISPOSED,238
005085,12,Criminal,28/06/2026,,Active ,
002816,08,CIVIL,16/03/2026,19/08/2026,disposed,156
004834,02,Family Court,30/09/2025,12/03/2026,Disposed,-
001450,10,Fam,25/05/2025,07/10/2025,disposed,135
001638,02, Civil,04/04/2026,01/06/2026,DISPOSED,58
004471,01,CIVIL,02/02/2025,08/05/2025,DISPOSED,95
001492,10,Family ,23/10/2024,09/04/2025,Disposed,168
003416,02,Crim,01/03/2026,19/04/2026,DISPOSED,49
003327,08, Family,21/03/2025,19/08/2025,disposed,151
002082,08,Criminal,06/08/2024,25/10/2024,disposed,80
004390,02,Crim,15/11/2024,16/03/2025,Disposed,121
005052,04,criminal,13/08/2025,28/12/2025,Disposed,137
001271,09, Family,14/12/2025,25/05/2026,DISPOSED,162
004113,12,Crim,10/11/2025,01/02/2026,DISPOSED,83
003270,12,family,29/04/2026,,ACTIVE,
003010,10,Criminal ,21/06/2025,30/07/2025,disposed,39
002911,01,CIVIL,09/11/2025,24/05/2026,DISPOSED,196
001419,03,family,15/08/2024,02/02/2025,Disposed,171
003975,05,criminal,11/05/2025,14/11/2025,DISPOSED,187
002430,03,Criminal,26/12/2024,26/05/2025,disposed,151
001944,13,Criminal,29/07/2024,02/11/2024,Disposed,96
004208,08,Crim,03/02/2025,,Active ,
003154,11,CIVIL,25/01/2026,19/03/2026,DISPOSED,53
004897,06,Civil,22/03/2026,,Active ,
001142,09,criminal,08/10/2024,,ACTIVE,
003124,09,Youth ,22/07/2024,10/08/2024,Disposed,19
001582,01,Civil,20/09/2025,26/01/2026,disposed,128
003766,06,Civil,30/10/2024,30/12/2024,disposed,61
002451,04,CIVIL,10/12/2024,17/11/2025,Disposed,342
004128,05,Fam,26/10/2025,30/05/2026,DISPOSED,216
001002,04,Family Court,07/07/2025,,Active ,
001237,12,Crim,10/08/2024,21/09/2024,disposed,42
004006,09,CRIMINAL,02/10/2025,,active,
003627,01,CIVIL,02/04/2025,29/06/2025,Disposed,88
001324,06,youth,12/11/2025,05/01/2026,Disposed,54
001388,09,CRIMINAL,08/02/2026,29/05/2026,Disposed,110
002797,06,civil,17/07/2025,14/08/2026,Disposed,393
001895,03,criminal,19/04/2026,,Active,
001974,12,family,08/07/2025,03/01/2026,Disposed,179
004242,06,CRIMINAL,13/09/2025,,Active,
003273,09,Family ,10/08/2025,24/10/2025,DISPOSED,75
004120,09,Criminal ,11/07/2025,07/11/2025,Disposed,119
005166,02,Criminal ,13/04/2026,18/06/2026,disposed,66
004720,01,Criminal ,31/03/2026,17/08/2026,DISPOSED,139
005192,03,Family,08/04/2026,,ACTIVE,
003175,06,criminal,08/07/2024,01/10/2024,disposed,85
002439,04,youth,12/08/2025,09/11/2025,disposed,89
003653,04,civil,05/04/2026,06/06/2026,disposed,62
002215,02,Family ,12/02/2026,,Active,
003406,11,CRIMINAL,02/06/2026,,Active,
002613,12,Civil,29/01/2025,15/07/2025,DISPOSED,167
001554,07,civil,27/03/2025,24/10/2025,disposed,211
001137,11,Family,21/07/2024,13/12/2024,DISPOSED,145
004774,06, Civil,14/09/2024,19/07/2025,disposed,308
001812,09,CIVIL,22/12/2024,09/02/2025,Disposed,-
002496,05, Family,27/02/2026,,Active ,
002677,02,criminal,03/04/2026,17/05/2026,DISPOSED,44
003571,04,Civil,03/10/2025,28/03/2026,DISPOSED,176
003813,13,CRIMINAL,18/08/2024,13/03/2025,disposed,207
001136,08, Civil,17/05/2025,27/05/2026,DISPOSED,375
003404,01,Crim,26/09/2025,,ACTIVE,
001151,08,Crim,03/08/2025,16/02/2026,Disposed,197
004498,01,criminal,23/01/2025,29/03/2025,disposed,65
003746,12,Yth,26/08/2024,05/12/2024,disposed,101
003671,05,Family,08/11/2024,02/05/2025,disposed,175
002992,03,Crim,23/06/2026,,active,
004252,10,criminal,14/12/2025,01/06/2026,DISPOSED,169
004619,03, Civil,21/02/2025,08/06/2025,DISPOSED,107
004978,10,Family Court,10/07/2025,,Active ,
002011,01,Criminal ,10/03/2026,06/04/2026,DISPOSED,27
001430,10,CRIMINAL,31/03/2026,12/05/2026,Disposed,42
001513,04,criminal,02/03/2026,03/08/2026,disposed,154
002575,05,Criminal ,18/07/2024,28/10/2024,disposed,102
004160,06,civil,08/12/2024,,Active,
005052,04,criminal,13/08/2025,28/12/2025,Disposed,137
001801,12,Family,21/10/2025,22/06/2026,DISPOSED,244
001548,03,CRIMINAL,28/07/2025,06/01/2026,disposed,162
001331,06,CIVIL,06/02/2025,09/06/2025,DISPOSED,123
002687,02,family,08/10/2025,17/01/2026,Disposed, 101
001477,11,Family Court,07/07/2025,05/11/2025,disposed,121
003051,08, Family,17/02/2026,,active,
002713,08,CRIMINAL,09/11/2024,20/03/2026,disposed,496
004115,08,CRIMINAL,18/09/2025,06/07/2026,disposed,291
002200,06,CIVIL,10/05/2025,22/11/2025,Disposed,196
001601,07,Criminal,25/07/2025,,Active,
004847,12,Criminal,03/03/2025,01/08/2025,disposed,151
003234,08,youth,29/03/2026,,ACTIVE,
002224,04,family,20/03/2026,,ACTIVE,
002494,13,CIVIL,21/05/2026,,ACTIVE,
002903,08,Criminal ,30/11/2025,,ACTIVE,
003271,02,Youth,14/03/2025,30/06/2025,DISPOSED,108
002147,08,Criminal ,12/08/2024,10/04/2025,DISPOSED,241
003091,08,family,28/11/2025,,Active ,
004297,01,Youth ,27/05/2026,05/07/2026,disposed,39
002679,10,civil,26/09/2024,07/12/2024,DISPOSED,72
001780,08,CIVIL,17/02/2025,,active,
001754,04,civil,30/05/2026,,Active,
001157,02,Family ,11/05/2026,15/07/2026,DISPOSED,65
002955,09,Civil,25/03/2026,29/08/2026,disposed,157
001425,12,criminal,10/07/2024,05/10/2024,DISPOSED,87
003452,06,Fam,24/04/2025,,active,
004694,12,Crim,14/02/2025,16/06/2025,disposed,122
002775,09,family,03/02/2025,31/03/2025,DISPOSED,56
003834,04,YOUTH,25/10/2025,12/12/2025,Disposed,48
002744,01,Criminal ,11/10/2024,14/03/2025,DISPOSED,154
004677,02,youth,29/10/2025,19/10/2025,Disposed,22
004871,12,Family Court,19/09/2024,18/05/2025,disposed,241
002054,05,Family,18/04/2025,30/05/2026,disposed,407
004708,02,Family Court,06/05/2025,27/11/2025,disposed,205
004216,02,FAMILY,15/02/2025,12/03/2026,DISPOSED,390
001682,05,Crim,11/05/2025,,Active,
003539,04,Family Court,01/04/2026,,Active ,
003399,07,Criminal ,12/02/2026,,Active ,
